110年09月17日每5秒委託成交統計,,,,,,,
時間,累積委託買進筆數,累積委託買進數量,累積委託賣出筆數,累積委託賣出數量,累積成交筆數,累積成交數量,累積成交金額
09:26:55,"1,795,235","23,617,540","1,839,302","15,536,870","356,938","1,221,108","54,423"
09:27:00,"1,799,388","23,469,703","1,843,857","15,461,851","357,957","1,224,123","54,563"
09:27:05,"1,803,291","23,643,342","1,848,056","15,521,823","358,904","1,226,953","54,696"
09:27:10,"1,808,040","23,616,840","1,853,758","15,490,644","359,787","1,229,472","54,840"
09:27:15,"1,810,776","23,715,403","1,857,022","15,612,636","360,497","1,232,171","54,937"
09:27:20,"1,813,852","23,597,349","1,860,582","15,502,385","361,499","1,235,500","55,076"
09:27:25,"1,816,958","23,690,864","1,864,309","15,537,223","362,177","1,237,980","55,161"
09:27:30,"1,821,855","23,511,183","1,869,196","15,449,187","364,357","1,244,217","55,698"
09:27:35,"1,825,238","23,622,794","1,873,139","15,519,457","365,143","1,246,259","55,795"
09:27:40,"1,828,664","23,594,248","1,877,047","15,535,009","365,854","1,249,136","55,909"
09:27:45,"1,831,970","23,665,246","1,880,822","15,566,552","366,515","1,251,380","56,010"
09:27:50,"1,835,439","23,649,274","1,885,279","15,541,387","367,283","1,253,533","56,127"
09:27:55,"1,839,539","23,714,568","1,889,643","15,637,538","368,003","1,256,448","56,229"
09:28:00,"1,842,762","23,468,394","1,893,139","15,504,253","368,942","1,259,659","56,354"
09:28:05,"1,847,594","23,629,043","1,897,771","15,570,156","369,809","1,262,608","56,482"
09:28:10,"1,851,131","23,718,802","1,901,905","15,561,395","370,566","1,265,027","56,575"
09:28:15,"1,854,174","23,730,375","1,905,596","15,622,691","371,649","1,268,711","56,705"
09:28:20,"1,857,591","23,746,841","1,909,458","15,636,084","372,660","1,272,463","56,848"
09:28:25,"1,860,331","23,769,271","1,912,563","15,643,176","373,356","1,274,372","56,930"
09:28:30,"1,862,838","23,802,453","1,915,291","15,679,725","374,071","1,276,774","57,006"
09:28:35,"1,865,430","23,802,677","1,918,278","15,666,464","375,037","1,281,702","57,120"
09:28:40,"1,868,124","23,783,139","1,921,490","15,679,798","375,841","1,284,139","57,241"
09:28:45,"1,870,578","23,773,037","1,924,142","15,583,629","376,416","1,286,801","57,316"
09:28:50,"1,873,820","23,796,750","1,927,786","15,638,329","377,183","1,289,466","57,432"
09:28:55,"1,877,000","23,801,111","1,931,093","15,681,813","377,871","1,291,882","57,513"
09:29:00,"1,880,279","23,684,124","1,934,708","15,685,185","378,608","1,294,055","57,593"
09:29:05,"1,884,394","23,594,269","1,939,500","15,547,752","379,759","1,299,315","57,739"
09:29:10,"1,888,179","23,826,165","1,943,471","15,622,684","380,801","1,302,494","57,869"
09:29:15,"1,891,417","23,884,850","1,947,044","15,619,340","381,615","1,305,301","57,988"
09:29:20,"1,894,676","23,938,961","1,950,497","15,673,144","382,419","1,307,882","58,090"
09:29:25,"1,898,452","23,863,451","1,954,331","15,625,595","383,160","1,309,965","58,170"
09:29:30,"1,902,285","23,932,794","1,958,403","15,669,255","383,929","1,312,396","58,259"
09:29:35,"1,904,966","23,939,304","1,960,931","15,637,515","384,557","1,314,481","58,336"
09:29:40,"1,907,700","23,998,590","1,963,969","15,693,067","385,343","1,317,185","58,411"
09:29:45,"1,911,012","23,960,033","1,967,342","15,660,396","386,091","1,319,584","58,504"
09:29:50,"1,913,936","23,952,804","1,970,437","15,629,559","386,726","1,321,771","58,573"
09:29:55,"1,916,781","23,959,230","1,973,308","15,729,095","387,385","1,323,720","58,654"
09:30:00,"1,919,040","23,843,979","1,975,794","15,719,508","388,077","1,325,971","58,738"
09:30:05,"1,924,755","23,917,371","1,981,568","15,640,217","389,222","1,330,120","58,865"
09:30:10,"1,928,166","24,032,415","1,985,230","15,755,321","389,909","1,332,743","58,955"
09:30:15,"1,932,435","23,911,759","1,989,718","15,718,227","390,674","1,335,619","59,037"
09:30:20,"1,936,383","23,979,662","1,993,375","15,698,093","391,618","1,338,376","59,148"
09:30:25,"1,939,425","23,929,533","1,996,609","15,687,700","392,621","1,342,038","59,312"
09:30:30,"1,943,500","24,004,620","2,000,875","15,630,798","393,415","1,345,187","59,448"
09:30:35,"1,946,828","24,002,642","2,004,572","15,703,927","394,230","1,347,699","59,528"
09:30:40,"1,950,504","24,017,996","2,008,063","15,662,094","396,104","1,352,427","59,912"
09:30:45,"1,955,673","24,035,659","2,013,660","15,681,307","396,938","1,354,984","60,031"
09:30:50,"1,959,304","24,079,850","2,017,708","15,725,825","397,479","1,356,849","60,104"
09:30:55,"1,962,663","24,008,658","2,021,274","15,681,251","398,210","1,360,068","60,245"
09:31:00,"1,966,379","23,939,731","2,025,034","15,737,991","398,949","1,362,840","60,343"
09:31:05,"1,971,209","24,014,318","2,029,653","15,683,144","399,956","1,366,070","60,500"
09:31:10,"1,975,252","24,107,491","2,033,628","15,755,086","401,327","1,371,405","60,681"
09:31:15,"1,979,035","24,061,473","2,037,517","15,739,913","402,305","1,375,011","60,795"
09:31:20,"1,982,678","24,036,877","2,040,895","15,725,097","403,192","1,377,867","60,899"
09:31:25,"1,986,369","24,079,526","2,044,792","15,706,349","403,802","1,380,638","60,987"
09:31:30,"1,989,432","24,072,377","2,048,256","15,756,050","404,531","1,383,510","61,099"
09:31:35,"1,992,609","24,121,713","2,051,290","15,797,900","405,049","1,385,176","61,171"
09:31:40,"1,995,300","24,092,617","2,054,016","15,758,288","405,633","1,387,481","61,257"
09:31:45,"1,998,632","24,140,024","2,057,390","15,731,548","406,274","1,389,921","61,341"
09:31:50,"2,002,347","24,020,817","2,061,144","15,755,371","407,525","1,394,379","61,676"
09:31:55,"2,006,202","24,067,627","2,064,971","15,784,830","408,288","1,396,306","61,774"
09:32:00,"2,009,173","23,999,414","2,068,461","15,776,313","408,840","1,397,879","61,850"
09:32:05,"2,012,962","24,084,560","2,072,871","15,747,747","409,522","1,399,617","61,930"
09:32:10,"2,016,037","24,139,647","2,076,548","15,820,813","410,176","1,401,992","62,013"
09:32:15,"2,020,737","23,905,664","2,081,928","15,719,441","411,153","1,405,649","62,151"
09:32:20,"2,026,229","24,015,119","2,087,924","15,673,379","412,241","1,411,165","62,285"
09:32:25,"2,031,151","24,062,450","2,093,548","15,668,994","413,140","1,413,747","62,415"
09:32:30,"2,035,333","24,081,474","2,099,407","15,708,858","413,942","1,417,513","62,591"
09:32:35,"2,039,339","24,117,507","2,103,497","15,744,566","414,775","1,420,447","62,698"
09:32:40,"2,043,309","24,032,520","2,108,010","15,732,192","415,912","1,424,902","62,853"
09:32:45,"2,046,906","24,119,421","2,111,955","15,720,081","416,869","1,428,987","63,024"
09:32:50,"2,050,346","24,074,554","2,116,074","15,709,863","418,394","1,435,249","63,192"
09:32:55,"2,057,429","23,688,273","2,123,386","15,472,445","420,734","1,443,243","63,486"
09:33:00,"2,063,696","23,812,201","2,130,392","15,635,534","422,318","1,449,914","63,700"
09:33:05,"2,070,442","24,018,388","2,137,800","15,625,512","424,086","1,455,136","63,882"
09:33:10,"2,075,339","23,992,678","2,144,281","15,642,250","425,110","1,458,569","64,001"
09:33:15,"2,080,018","24,031,215","2,149,317","15,685,943","425,989","1,463,057","64,118"
09:33:20,"2,083,194","24,131,578","2,153,325","15,810,439","426,931","1,466,390","64,260"
09:33:25,"2,086,476","24,113,422","2,156,773","15,744,938","427,818","1,470,603","64,338"
09:33:30,"2,091,373","24,072,920","2,162,150","15,745,574","429,024","1,474,926","64,489"
09:33:35,"2,095,077","24,065,435","2,166,710","15,746,982","429,839","1,477,956","64,586"
09:33:40,"2,098,268","24,050,193","2,171,103","15,799,510","430,593","1,480,115","64,687"
09:33:45,"2,102,307","24,111,133","2,175,516","15,771,460","431,489","1,483,236","64,790"
09:33:50,"2,105,513","24,147,332","2,179,690","15,856,200","432,464","1,487,462","64,963"
09:33:55,"2,109,725","24,067,443","2,184,729","15,739,428","433,298","1,490,582","65,055"
09:34:00,"2,112,923","24,034,931","2,188,670","15,797,016","433,930","1,493,169","65,120"
09:34:05,"2,117,717","24,081,026","2,193,781","15,745,786","434,691","1,496,210","65,209"
09:34:10,"2,121,887","24,119,282","2,198,894","15,776,310","435,528","1,500,487","65,329"
09:34:15,"2,126,179","24,086,088","2,203,811","15,769,292","436,504","1,505,333","65,463"
09:34:20,"2,130,206","24,150,077","2,208,321","15,831,300","437,161","1,508,789","65,552"
09:34:25,"2,133,937","24,159,337","2,212,471","15,759,609","437,930","1,511,924","65,656"
09:34:30,"2,136,559","24,146,661","2,216,025","15,807,273","438,741","1,514,126","65,752"
09:34:35,"2,140,478","24,143,070","2,220,883","15,790,993","439,838","1,517,609","65,888"
09:34:40,"2,144,282","24,100,958","2,224,695","15,779,879","441,162","1,521,561","66,168"
09:34:45,"2,147,971","24,201,520","2,228,841","15,838,714","442,460","1,526,567","66,400"
09:34:50,"2,151,783","24,126,432","2,233,502","15,787,821","443,499","1,530,776","66,528"
09:34:55,"2,155,830","24,162,347","2,238,151","15,825,181","444,382","1,532,877","66,636"
09:35:00,"2,160,033","24,014,742","2,242,673","15,817,044","445,426","1,537,008","66,757"
09:35:05,"2,173,755","22,279,604","2,258,114","14,876,625","453,485","1,573,083","68,085"
09:35:10,"2,184,015","23,709,898","2,270,815","15,403,461","455,673","1,580,187","68,374"
09:35:15,"2,190,749","23,880,282","2,279,816","15,535,336","457,491","1,586,809","68,707"
09:35:20,"2,196,838","23,834,484","2,287,769","15,591,633","459,785","1,595,660","68,976"
09:35:25,"2,202,690","23,987,928","2,295,084","15,738,627","460,699","1,599,597","69,130"
09:35:30,"2,207,028","23,947,876","2,300,576","15,720,393","461,827","1,603,026","69,261"
09:35:35,"2,211,498","24,063,814","2,306,227","15,799,345","463,245","1,610,695","69,430"
09:35:40,"2,215,292","24,060,212","2,311,216","15,832,796","464,408","1,614,499","69,574"
09:35:45,"2,219,767","24,020,039","2,316,937","15,812,813","465,982","1,621,266","69,758"
09:35:50,"2,224,226","24,057,924","2,322,672","15,827,963","467,106","1,625,690","69,910"
09:35:55,"2,228,808","24,013,838","2,328,548","15,812,975","468,495","1,631,801","70,109"
09:36:00,"2,233,880","23,987,227","2,334,176","15,849,827","469,474","1,634,755","70,265"
09:36:05,"2,240,430","24,092,963","2,341,502","15,810,139","470,997","1,639,631","70,523"
09:36:10,"2,245,388","24,155,615","2,348,269","15,839,181","471,940","1,642,729","70,642"
09:36:15,"2,251,181","24,153,317","2,354,405","15,875,542","473,192","1,646,777","70,813"
09:36:20,"2,257,976","24,032,689","2,362,033","15,807,420","474,932","1,654,900","71,017"
09:36:25,"2,263,387","24,124,416","2,367,824","15,887,369","475,846","1,658,311","71,127"
09:36:30,"2,269,214","24,125,416","2,373,763","15,846,737","476,916","1,661,905","71,274"
09:36:35,"2,276,092","23,952,209","2,380,869","15,759,976","477,953","1,665,305","71,427"
09:36:40,"2,282,046","24,057,093","2,386,960","15,853,709","479,012","1,668,864","71,575"
09:36:45,"2,287,283","24,217,412","2,392,944","15,904,069","480,007","1,672,980","71,716"
09:36:50,"2,292,559","24,144,815","2,399,208","15,707,993","481,697","1,677,997","72,036"
09:36:55,"2,298,370","24,137,037","2,405,857","15,765,901","482,512","1,680,882","72,169"
09:37:00,"2,303,325","24,061,551","2,411,763","15,886,448","483,339","1,683,273","72,308"
09:37:05,"2,308,896","24,152,198","2,418,385","15,854,099","484,390","1,687,139","72,438"
09:37:10,"2,313,436","24,167,817","2,423,787","15,879,093","485,513","1,691,604","72,617"
09:37:15,"2,318,473","24,218,346","2,429,079","15,876,687","486,567","1,695,935","72,774"
09:37:20,"2,323,175","24,156,295","2,434,030","15,800,377","487,374","1,698,373","72,881"
09:37:25,"2,327,909","24,201,884","2,439,527","15,911,723","488,332","1,701,878","73,010"
09:37:30,"2,333,253","24,275,259","2,445,974","15,885,204","489,375","1,707,286","73,163"
09:37:35,"2,337,153","24,245,150","2,450,615","15,858,161","490,208","1,710,434","73,308"
09:37:40,"2,341,161","24,302,061","2,455,089","15,952,668","490,878","1,714,485","73,409"
09:37:45,"2,345,136","24,243,348","2,459,405","15,894,126","491,699","1,718,802","73,548"
09:37:50,"2,349,231","24,266,928","2,463,944","15,987,265","492,380","1,721,585","73,636"
09:37:55,"2,353,456","24,258,573","2,468,229","15,933,782","493,043","1,724,468","73,724"
09:38:00,"2,357,657","24,224,515","2,472,657","15,979,783","493,855","1,728,664","73,833"
09:38:05,"2,362,232","24,301,541","2,476,987","15,984,517","494,662","1,731,327","73,930"
09:38:10,"2,366,557","24,354,290","2,481,492","16,007,590","495,536","1,734,309","74,080"
09:38:15,"2,370,932","24,249,355","2,486,996","15,895,956","496,313","1,737,400","74,212"
09:38:20,"2,375,687","24,303,693","2,492,394","15,889,317","497,158","1,743,276","74,426"
09:38:25,"2,380,453","24,355,653","2,496,966","15,871,295","501,099","1,762,372","75,075"
09:38:30,"2,384,832","24,323,330","2,501,823","15,777,969","502,165","1,767,698","75,305"
09:38:35,"2,390,705","24,433,824","2,508,112","15,924,352","504,201","1,774,062","75,816"
09:38:40,"2,396,810","24,395,598","2,515,231","15,865,956","505,931","1,780,859","76,153"
09:38:45,"2,403,153","24,300,573","2,522,226","15,829,141","506,960","1,784,773","76,323"
09:38:50,"2,408,607","24,342,374","2,528,211","15,825,552","507,705","1,787,225","76,416"
09:38:55,"2,414,313","24,338,037","2,533,745","15,868,613","508,776","1,793,750","76,645"
09:39:00,"2,419,677","24,332,188","2,539,295","15,948,235","509,567","1,797,004","76,768"
09:39:05,"2,425,244","24,422,064","2,544,879","15,974,279","510,340","1,800,360","76,900"
09:39:10,"2,430,061","24,397,669","2,548,943","16,001,462","511,149","1,803,667","77,016"
09:39:15,"2,435,734","24,527,387","2,554,653","16,057,520","512,089","1,807,767","77,187"
09:39:20,"2,439,414","24,535,313","2,558,900","16,075,575","512,745","1,810,074","77,271"
09:39:25,"2,443,156","24,463,430","2,563,153","15,968,947","513,612","1,814,214","77,403"
09:39:30,"2,447,549","24,476,729","2,568,109","16,024,728","514,265","1,815,958","77,499"
09:39:35,"2,451,780","24,559,448","2,572,855","16,059,665","514,951","1,818,335","77,594"
09:39:40,"2,455,187","24,527,339","2,577,018","16,056,119","515,531","1,820,530","77,657"
09:39:45,"2,458,821","24,483,717","2,580,747","16,001,884","516,193","1,822,770","77,743"
09:39:50,"2,462,582","24,526,617","2,585,057","16,019,878","516,667","1,824,500","77,793"
09:39:55,"2,465,744","24,475,986","2,588,514","16,030,445","517,209","1,827,126","77,879"
09:40:00,"2,469,455","24,483,961","2,592,104","16,059,887","517,765","1,829,437","77,950"
09:40:05,"2,474,387","24,532,638","2,597,491","16,039,686","519,385","1,835,128","78,199"
09:40:10,"2,478,115","24,515,854","2,601,165","16,022,495","520,071","1,837,453","78,276"
09:40:15,"2,481,162","24,531,929","2,604,358","16,018,018","520,593","1,839,693","78,342"
09:40:20,"2,484,430","24,555,998","2,608,061","16,010,629","521,210","1,842,189","78,447"
09:40:25,"2,488,463","24,571,922","2,612,132","16,060,354","521,946","1,844,417","78,534"
09:40:30,"2,491,609","24,598,887","2,615,461","16,087,715","522,485","1,845,772","78,600"
09:40:35,"2,495,348","24,501,770","2,619,543","16,035,134","523,074","1,848,100","78,678"
09:40:40,"2,499,715","24,524,053","2,623,804","16,037,303","523,719","1,851,490","78,781"
09:40:45,"2,503,077","24,525,485","2,627,813","16,066,954","524,420","1,854,795","78,885"
09:40:50,"2,507,217","24,492,949","2,631,872","16,038,928","526,339","1,864,887","79,197"
09:40:55,"2,510,540","24,535,657","2,635,484","16,074,740","526,919","1,867,338","79,282"
09:41:00,"2,512,889","24,475,342","2,637,989","16,045,195","527,479","1,869,109","79,334"
09:41:05,"2,515,893","24,470,521","2,640,898","16,074,554","528,014","1,870,807","79,408"
09:41:10,"2,519,684","24,589,754","2,644,282","16,084,590","528,706","1,874,117","79,576"
09:41:15,"2,523,270","24,532,560","2,647,943","16,090,610","529,368","1,876,375","79,658"
09:41:20,"2,527,903","24,547,257","2,652,693","16,094,669","530,040","1,879,365","79,767"
09:41:25,"2,535,317","24,374,504","2,660,667","15,874,473","530,980","1,883,450","80,001"
09:41:30,"2,541,043","24,538,608","2,667,243","16,068,217","531,633","1,885,675","80,244"
09:41:35,"2,545,084","24,597,708","2,671,435","16,090,883","532,347","1,889,120","80,330"
09:41:40,"2,548,356","24,599,388","2,674,885","16,133,082","532,935","1,891,492","80,416"
09:41:45,"2,552,190","24,489,374","2,678,739","16,008,119","533,589","1,895,068","80,514"
09:41:50,"2,556,290","24,606,447","2,682,635","16,044,650","534,181","1,897,191","80,586"
09:41:55,"2,560,832","24,607,742","2,687,553","16,022,381","534,695","1,899,030","80,691"
09:42:00,"2,564,257","24,499,217","2,691,045","15,954,578","535,193","1,900,273","80,764"
09:42:05,"2,569,971","24,602,386","2,697,146","15,958,898","536,125","1,904,785","80,936"
09:42:10,"2,575,039","24,579,392","2,702,479","16,005,916","536,630","1,906,453","81,023"
09:42:15,"2,577,800","24,487,929","2,705,372","16,013,134","537,208","1,908,671","81,106"
09:42:20,"2,580,964","24,406,655","2,708,315","15,998,024","537,731","1,910,866","81,175"
09:42:25,"2,586,197","24,468,772","2,712,697","15,937,444","538,440","1,913,475","81,273"
09:42:30,"2,590,769","24,405,504","2,717,258","15,841,395","539,026","1,915,834","81,372"
